,S_Pedro,S_Santiago,S_Juan,S_Andrés,S_Bartolomé,S_Tiago,S_Isca,S_Tadeo,S_Mateo,S_Felipe,S_Simón,S_Tomás
2020-09-23 16:05:00,6.288888888888889,-6.888888888888889,1.9777777777777779,3.7777777777777777,-7.2444444444444445,2.311111111111111,-1.0,1.0888888888888888,11.933333333333334,-8.088888888888889,3.088888888888889,-2.911111111111111
2020-09-23 16:06:00,6.333333333333333,-7.0,1.711111111111111,3.8222222222222224,-7.2,2.422222222222222,-1.0,1.0222222222222221,12.022222222222222,-8.133333333333333,2.911111111111111,-2.911111111111111
2020-09-23 16:07:00,6.377777777777778,-7.133333333333334,1.4222222222222223,3.888888888888889,-7.177777777777778,2.511111111111111,-0.9555555555555556,0.9111111111111111,12.133333333333333,-8.222222222222221,2.7333333333333334,-2.8666666666666667
2020-09-23 16:08:00,6.4222222222222225,-7.288888888888889,1.1555555555555554,3.977777777777778,-7.155555555555556,2.6222222222222222,-0.8666666666666667,0.8222222222222222,12.244444444444444,-8.333333333333334,2.5555555555555554,-2.8444444444444446
2020-09-23 16:09:00,6.466666666666667,-7.488888888888889,0.9111111111111111,4.022222222222222,-7.133333333333334,2.7333333333333334,-0.8,0.7555555555555555,12.311111111111112,-8.444444444444445,2.3777777777777778,-2.8444444444444446
2020-09-23 16:10:00,6.533333333333333,-7.688888888888889,0.6222222222222222,4.044444444444444,-7.155555555555556,2.8666666666666667,-0.7777777777777778,0.7333333333333333,12.4,-8.533333333333333,2.1777777777777776,-2.8444444444444446
2020-09-23 16:11:00,6.555555555555555,-7.888888888888889,0.3333333333333333,4.088888888888889,-7.155555555555556,3.022222222222222,-0.7333333333333333,0.7111111111111111,12.444444444444445,-8.577777777777778,1.9777777777777779,-2.888888888888889
2020-09-23 16:12:00,6.6,-8.088888888888889,0.044444444444444446,4.133333333333334,-7.155555555555556,3.1333333333333333,-0.6888888888888889,0.6888888888888889,12.533333333333333,-8.666666666666666,1.7777777777777777,-2.933333333333333
2020-09-23 16:13:00,6.622222222222222,-8.28888888888889,-0.2222222222222222,4.133333333333334,-7.2,3.2444444444444445,-0.6888888888888889,0.6666666666666666,12.577777777777778,-8.733333333333333,1.5333333333333334,-3.0
2020-09-23 16:14:00,6.666666666666667,-8.466666666666667,-0.4666666666666667,4.177777777777778,-7.266666666666667,3.3777777777777778,-0.6888888888888889,0.6888888888888889,12.622222222222222,-8.8,1.288888888888889,-3.066666666666667
2020-09-23 16:15:00,6.711111111111111,-8.666666666666666,-0.6666666666666666,4.2444444444444445,-7.311111111111111,3.511111111111111,-0.7333333333333333,0.7555555555555555,12.622222222222222,-8.866666666666667,1.0222222222222221,-3.1333333333333333
2020-09-23 16:16:00,6.777777777777778,-8.88888888888889,-0.9111111111111111,4.333333333333333,-7.355555555555555,3.6666666666666665,-0.7555555555555555,0.8444444444444444,12.644444444444444,-8.911111111111111,0.7555555555555555,-3.1555555555555554
2020-09-23 16:17:00,6.888888888888889,-9.133333333333333,-1.1777777777777778,4.444444444444445,-7.377777777777778,3.8222222222222224,-0.7777777777777778,0.9555555555555556,12.622222222222222,-8.933333333333334,0.4666666666666667,-3.1777777777777776
2020-09-23 16:18:00,7.0,-9.355555555555556,-1.4444444444444444,4.533333333333333,-7.444444444444445,3.977777777777778,-0.7555555555555555,1.0666666666666667,12.555555555555555,-8.955555555555556,0.15555555555555556,-3.2
2020-09-23 16:19:00,7.111111111111111,-9.555555555555555,-1.6888888888888889,4.6,-7.511111111111111,4.133333333333334,-0.7555555555555555,1.1555555555555554,12.511111111111111,-8.977777777777778,-0.13333333333333333,-3.2222222222222223
2020-09-23 16:20:00,7.2444444444444445,-9.733333333333333,-1.9111111111111112,4.666666666666667,-7.6,4.333333333333333,-0.8,1.288888888888889,12.444444444444445,-9.022222222222222,-0.4,-3.2888888888888888
2020-09-23 16:21:00,7.4,-9.88888888888889,-2.1333333333333333,4.7555555555555555,-7.711111111111111,4.488888888888889,-0.8444444444444444,1.4222222222222223,12.355555555555556,-9.066666666666666,-0.7111111111111111,-3.3777777777777778
2020-09-23 16:22:00,7.5777777777777775,-10.088888888888889,-2.3333333333333335,4.8,-7.777777777777778,4.644444444444445,-0.8444444444444444,1.6,12.28888888888889,-9.133333333333333,-1.0222222222222221,-3.4444444444444446
2020-09-23 16:23:00,7.7555555555555555,-10.28888888888889,-2.488888888888889,4.844444444444444,-7.844444444444444,4.822222222222222,-0.8666666666666667,1.8,12.2,-9.155555555555555,-1.3333333333333333,-3.5555555555555554
2020-09-23 16:24:00,7.911111111111111,-10.444444444444445,-2.6222222222222222,4.888888888888889,-7.911111111111111,4.977777777777778,-0.9111111111111111,2.022222222222222,12.11111111111111,-9.177777777777777,-1.6666666666666667,-3.6666666666666665
2020-09-23 16:25:00,8.066666666666666,-10.577777777777778,-2.7111111111111112,4.911111111111111,-8.022222222222222,5.111111111111111,-0.9333333333333333,2.2444444444444445,12.022222222222222,-9.177777777777777,-1.9555555555555555,-3.7555555555555555
2020-09-23 16:26:00,8.222222222222221,-10.71111111111111,-2.8222222222222224,4.911111111111111,-8.155555555555555,5.2444444444444445,-0.9333333333333333,2.466666666666667,11.911111111111111,-9.177777777777777,-2.2222222222222223,-3.8
2020-09-23 16:27:00,8.377777777777778,-10.844444444444445,-2.933333333333333,4.955555555555556,-8.244444444444444,5.4,-0.9111111111111111,2.7333333333333334,11.822222222222223,-9.155555555555555,-2.4444444444444446,-3.8666666666666667
2020-09-23 16:28:00,8.577777777777778,-11.022222222222222,-3.0444444444444443,5.0,-8.355555555555556,5.555555555555555,-0.8666666666666667,2.9555555555555557,11.71111111111111,-9.088888888888889,-2.6222222222222222,-3.888888888888889
2020-09-23 16:29:00,8.755555555555556,-11.222222222222221,-3.1555555555555554,5.022222222222222,-8.466666666666667,5.7555555555555555,-0.8222222222222222,3.2,11.555555555555555,-9.0,-2.7777777777777777,-3.933333333333333
2020-09-23 16:30:00,8.955555555555556,-11.377777777777778,-3.2888888888888888,5.0,-8.6,5.977777777777778,-0.7777777777777778,3.422222222222222,11.4,-8.866666666666667,-2.9555555555555557,-3.977777777777778
2020-09-23 16:31:00,9.177777777777777,-11.555555555555555,-3.4444444444444446,4.977777777777778,-8.733333333333333,6.2444444444444445,-0.7111111111111111,3.6666666666666665,11.222222222222221,-8.71111111111111,-3.1333333333333333,-3.977777777777778
2020-09-23 16:32:00,9.355555555555556,-11.755555555555556,-3.6222222222222222,4.977777777777778,-8.866666666666667,6.555555555555555,-0.6888888888888889,3.933333333333333,11.088888888888889,-8.555555555555555,-3.2888888888888888,-3.977777777777778
2020-09-23 16:33:00,9.511111111111111,-11.977777777777778,-3.8,4.955555555555556,-8.977777777777778,6.888888888888889,-0.6222222222222222,4.2,10.977777777777778,-8.377777777777778,-3.4444444444444446,-4.0
2020-09-23 16:34:00,9.644444444444444,-12.2,-3.977777777777778,4.933333333333334,-9.11111111111111,7.222222222222222,-0.5333333333333333,4.4222222222222225,10.88888888888889,-8.222222222222221,-3.5555555555555554,-4.0
2020-09-23 16:35:00,9.777777777777779,-12.422222222222222,-4.155555555555556,4.866666666666666,-9.222222222222221,7.5777777777777775,-0.4222222222222222,4.622222222222222,10.8,-8.066666666666666,-3.6666666666666665,-3.9555555555555557
2020-09-23 16:36:00,9.911111111111111,-12.622222222222222,-4.355555555555555,4.777777777777778,-9.311111111111112,7.911111111111111,-0.35555555555555557,4.8,10.733333333333333,-7.888888888888889,-3.7333333333333334,-3.8666666666666667
2020-09-23 16:37:00,10.066666666666666,-12.777777777777779,-4.533333333333333,4.688888888888889,-9.422222222222222,8.244444444444444,-0.28888888888888886,4.933333333333334,10.622222222222222,-7.688888888888889,-3.8444444444444446,-3.8
2020-09-23 16:38:00,10.177777777777777,-12.955555555555556,-4.666666666666667,4.555555555555555,-9.555555555555555,8.6,-0.2222222222222222,5.088888888888889,10.488888888888889,-7.488888888888889,-3.9555555555555557,-3.7555555555555555
2020-09-23 16:39:00,10.28888888888889,-13.177777777777777,-4.8,4.4222222222222225,-9.666666666666666,8.911111111111111,-0.17777777777777778,5.2444444444444445,10.355555555555556,-7.333333333333333,-4.066666666666666,-3.7111111111111112
2020-09-23 16:40:00,10.355555555555556,-13.377777777777778,-4.933333333333334,4.311111111111111,-9.777777777777779,9.222222222222221,-0.13333333333333333,5.444444444444445,10.266666666666667,-7.177777777777778,-4.155555555555556,-3.6444444444444444
2020-09-23 16:41:00,10.466666666666667,-13.6,-5.088888888888889,4.155555555555556,-9.911111111111111,9.511111111111111,-0.06666666666666667,5.6,10.177777777777777,-7.0,-4.2444444444444445,-3.533333333333333
2020-09-23 16:42:00,10.555555555555555,-13.822222222222223,-5.2444444444444445,4.022222222222222,-10.044444444444444,9.755555555555556,0.022222222222222223,5.777777777777778,10.088888888888889,-6.844444444444444,-4.311111111111111,-3.3777777777777778
2020-09-23 16:43:00,10.622222222222222,-14.0,-5.4,3.8666666666666667,-10.155555555555555,10.044444444444444,0.08888888888888889,5.977777777777778,10.0,-6.666666666666667,-4.333333333333333,-3.2444444444444445
2020-09-23 16:44:00,10.688888888888888,-14.2,-5.5777777777777775,3.7111111111111112,-10.28888888888889,10.311111111111112,0.2,6.133333333333334,9.88888888888889,-6.488888888888889,-4.355555555555555,-3.1333333333333333
2020-09-23 16:45:00,10.755555555555556,-14.355555555555556,-5.733333333333333,3.577777777777778,-10.422222222222222,10.533333333333333,0.28888888888888886,6.2444444444444445,9.777777777777779,-6.355555555555555,-4.333333333333333,-2.977777777777778
2020-09-23 16:46:00,10.844444444444445,-14.488888888888889,-5.866666666666666,3.4,-10.555555555555555,10.755555555555556,0.4,6.311111111111111,9.666666666666666,-6.266666666666667,-4.266666666666667,-2.8222222222222224
2020-09-23 16:47:00,10.955555555555556,-14.666666666666666,-6.0,3.2,-10.666666666666666,10.933333333333334,0.5111111111111111,6.355555555555555,9.577777777777778,-6.155555555555556,-4.2,-2.6666666666666665
2020-09-23 16:48:00,11.066666666666666,-14.88888888888889,-6.088888888888889,3.022222222222222,-10.755555555555556,11.088888888888889,0.6,6.444444444444445,9.466666666666667,-6.044444444444444,-4.155555555555556,-2.533333333333333
2020-09-23 16:49:00,11.177777777777777,-15.066666666666666,-6.155555555555556,2.8444444444444446,-10.8,11.244444444444444,0.6888888888888889,6.5777777777777775,9.355555555555556,-5.911111111111111,-4.133333333333334,-2.3777777777777778
2020-09-23 16:50:00,11.28888888888889,-15.244444444444444,-6.222222222222222,2.6666666666666665,-10.822222222222223,11.4,0.7777777777777778,6.688888888888889,9.244444444444444,-5.822222222222222,-4.111111111111111,-2.2
2020-09-23 16:51:00,11.4,-15.377777777777778,-6.288888888888889,2.4444444444444446,-10.822222222222223,11.577777777777778,0.8444444444444444,6.7555555555555555,9.155555555555555,-5.733333333333333,-4.088888888888889,-2.0
2020-09-23 16:52:00,11.533333333333333,-15.488888888888889,-6.333333333333333,2.2,-10.822222222222223,11.733333333333333,0.8888888888888888,6.822222222222222,9.022222222222222,-5.622222222222222,-4.088888888888889,-1.8444444444444446
2020-09-23 16:53:00,11.666666666666666,-15.6,-6.4,1.9555555555555555,-10.866666666666667,11.866666666666667,0.9111111111111111,6.888888888888889,8.866666666666667,-5.511111111111111,-4.088888888888889,-1.6666666666666667
2020-09-23 16:54:00,11.777777777777779,-15.666666666666666,-6.444444444444445,1.7333333333333334,-10.911111111111111,11.955555555555556,0.9111111111111111,6.933333333333334,8.755555555555556,-5.355555555555555,-4.088888888888889,-1.511111111111111
2020-09-23 16:55:00,11.88888888888889,-15.755555555555556,-6.466666666666667,1.511111111111111,-10.955555555555556,12.0,0.9111111111111111,6.977777777777778,8.6,-5.2,-4.044444444444444,-1.3333333333333333
2020-09-23 16:56:00,12.044444444444444,-15.822222222222223,-6.511111111111111,1.2666666666666666,-11.022222222222222,12.022222222222222,0.9333333333333333,7.022222222222222,8.466666666666667,-5.044444444444444,-3.977777777777778,-1.1333333333333333
2020-09-23 16:57:00,12.2,-15.911111111111111,-6.533333333333333,1.0666666666666667,-11.088888888888889,12.088888888888889,0.9555555555555556,7.111111111111111,8.333333333333334,-4.888888888888889,-3.8666666666666667,-0.9333333333333333
2020-09-23 16:58:00,12.355555555555556,-16.022222222222222,-6.5777777777777775,0.9111111111111111,-11.155555555555555,12.11111111111111,0.9777777777777777,7.2,8.2,-4.711111111111111,-3.7333333333333334,-0.6888888888888889
2020-09-23 16:59:00,12.488888888888889,-16.11111111111111,-6.622222222222222,0.7555555555555555,-11.177777777777777,12.088888888888889,1.0222222222222221,7.266666666666667,8.066666666666666,-4.533333333333333,-3.6,-0.4444444444444444
2020-09-23 17:00:00,12.666666666666666,-16.177777777777777,-6.666666666666667,0.6,-11.2,12.022222222222222,1.0888888888888888,7.333333333333333,7.955555555555556,-4.333333333333333,-3.466666666666667,-0.15555555555555556
2020-09-23 17:01:00,12.822222222222223,-16.2,-6.666666666666667,0.4222222222222222,-11.2,11.933333333333334,1.1333333333333333,7.4,7.866666666666666,-4.133333333333334,-3.311111111111111,0.13333333333333333
2020-09-23 17:02:00,12.955555555555556,-16.2,-6.622222222222222,0.2222222222222222,-11.222222222222221,11.844444444444445,1.1777777777777778,7.4222222222222225,7.8,-3.933333333333333,-3.1555555555555554,0.4222222222222222
2020-09-23 17:03:00,13.088888888888889,-16.22222222222222,-6.555555555555555,0.0,-11.2,11.777777777777779,1.2222222222222223,7.4222222222222225,7.733333333333333,-3.7333333333333334,-2.9555555555555557,0.6888888888888889
2020-09-23 17:04:00,13.2,-16.244444444444444,-6.511111111111111,-0.2222222222222222,-11.155555555555555,11.71111111111111,1.2666666666666666,7.4,7.644444444444445,-3.533333333333333,-2.7777777777777777,0.9555555555555556
2020-09-23 17:05:00,13.311111111111112,-16.244444444444444,-6.444444444444445,-0.4222222222222222,-11.133333333333333,11.622222222222222,1.3555555555555556,7.333333333333333,7.6,-3.3333333333333335,-2.577777777777778,1.2666666666666666
2020-09-23 17:06:00,13.377777777777778,-16.266666666666666,-6.377777777777778,-0.6,-11.088888888888889,11.577777777777778,1.4444444444444444,7.266666666666667,7.533333333333333,-3.088888888888889,-2.3777777777777778,1.5777777777777777
2020-09-23 17:07:00,13.422222222222222,-16.288888888888888,-6.311111111111111,-0.7333333333333333,-11.088888888888889,11.511111111111111,1.488888888888889,7.177777777777778,7.4222222222222225,-2.8222222222222224,-2.1333333333333333,1.8888888888888888
2020-09-23 17:08:00,13.466666666666667,-16.266666666666666,-6.266666666666667,-0.8222222222222222,-11.044444444444444,11.422222222222222,1.511111111111111,7.044444444444444,7.288888888888889,-2.577777777777778,-1.8666666666666667,2.2222222222222223
2020-09-23 17:09:00,13.511111111111111,-16.244444444444444,-6.222222222222222,-0.9333333333333333,-11.022222222222222,11.355555555555556,1.5555555555555556,6.888888888888889,7.2,-2.3555555555555556,-1.5777777777777777,2.511111111111111
2020-09-23 17:10:00,13.533333333333333,-16.2,-6.177777777777778,-1.0222222222222221,-10.977777777777778,11.28888888888889,1.6222222222222222,6.733333333333333,7.133333333333334,-2.1555555555555554,-1.3333333333333333,2.8
2020-09-23 17:11:00,13.577777777777778,-16.11111111111111,-6.133333333333334,-1.1333333333333333,-10.933333333333334,11.222222222222221,1.6444444444444444,6.533333333333333,7.066666666666666,-1.9555555555555555,-1.0666666666666667,3.0444444444444443
2020-09-23 17:12:00,13.644444444444444,-16.022222222222222,-6.111111111111111,-1.288888888888889,-10.933333333333334,11.133333333333333,1.6888888888888889,6.288888888888889,7.0,-1.7333333333333334,-0.8222222222222222,3.2888888888888888
2020-09-23 17:13:00,13.666666666666666,-15.88888888888889,-6.066666666666666,-1.4222222222222223,-10.911111111111111,11.022222222222222,1.711111111111111,6.066666666666666,6.955555555555556,-1.511111111111111,-0.6222222222222222,3.533333333333333
2020-09-23 17:14:00,13.71111111111111,-15.755555555555556,-6.044444444444444,-1.511111111111111,-10.933333333333334,10.88888888888889,1.7333333333333334,5.844444444444444,6.911111111111111,-1.3333333333333333,-0.4666666666666667,3.7777777777777777
2020-09-23 17:15:00,13.777777777777779,-15.644444444444444,-6.022222222222222,-1.5555555555555556,-10.977777777777778,10.733333333333333,1.8,5.666666666666667,6.844444444444444,-1.2,-0.26666666666666666,4.022222222222222
2020-09-23 17:16:00,13.844444444444445,-15.533333333333333,-5.977777777777778,-1.5777777777777777,-11.0,10.555555555555555,1.8444444444444446,5.488888888888889,6.822222222222222,-1.0888888888888888,-0.06666666666666667,4.266666666666667
2020-09-23 17:17:00,13.955555555555556,-15.4,-5.955555555555556,-1.5777777777777777,-11.0,10.333333333333334,1.8888888888888888,5.266666666666667,6.777777777777778,-0.9777777777777777,0.08888888888888889,4.488888888888889
2020-09-23 17:18:00,14.044444444444444,-15.266666666666667,-5.955555555555556,-1.5777777777777777,-11.022222222222222,10.088888888888889,1.8888888888888888,5.066666666666666,6.688888888888889,-0.8888888888888888,0.26666666666666666,4.711111111111111
2020-09-23 17:19:00,14.155555555555555,-15.177777777777777,-5.977777777777778,-1.5555555555555556,-11.044444444444444,9.822222222222223,1.8444444444444446,4.911111111111111,6.555555555555555,-0.8,0.4,4.911111111111111
2020-09-23 17:20:00,14.266666666666667,-15.11111111111111,-6.0,-1.511111111111111,-11.11111111111111,9.577777777777778,1.8222222222222222,4.8,6.4,-0.7333333333333333,0.5555555555555556,5.088888888888889
2020-09-23 17:21:00,14.377777777777778,-15.088888888888889,-6.0,-1.4444444444444444,-11.155555555555555,9.355555555555556,1.8,4.733333333333333,6.222222222222222,-0.6888888888888889,0.7111111111111111,5.266666666666667
2020-09-23 17:22:00,14.511111111111111,-15.088888888888889,-6.022222222222222,-1.4222222222222223,-11.2,9.133333333333333,1.7333333333333334,4.711111111111111,6.088888888888889,-0.6666666666666666,0.9111111111111111,5.444444444444445
2020-09-23 17:23:00,14.644444444444444,-15.088888888888889,-6.044444444444444,-1.3777777777777778,-11.222222222222221,8.88888888888889,1.6888888888888889,4.688888888888889,5.955555555555556,-0.6,1.0666666666666667,5.666666666666667
2020-09-23 17:24:00,14.777777777777779,-15.088888888888889,-6.022222222222222,-1.288888888888889,-11.244444444444444,8.644444444444444,1.6666666666666667,4.688888888888889,5.844444444444444,-0.5333333333333333,1.2666666666666666,5.888888888888889
2020-09-23 17:25:00,14.933333333333334,-15.11111111111111,-5.977777777777778,-1.2,-11.28888888888889,8.4,1.6222222222222222,4.688888888888889,5.711111111111111,-0.4888888888888889,1.4222222222222223,6.111111111111111
2020-09-23 17:26:00,15.044444444444444,-15.11111111111111,-5.911111111111111,-1.1111111111111112,-11.311111111111112,8.133333333333333,1.6,4.688888888888889,5.5777777777777775,-0.4666666666666667,1.5555555555555556,6.288888888888889
2020-09-23 17:27:00,15.155555555555555,-15.088888888888889,-5.8,-1.0444444444444445,-11.311111111111112,7.888888888888889,1.5555555555555556,4.711111111111111,5.4,-0.4444444444444444,1.6666666666666667,6.466666666666667
2020-09-23 17:28:00,15.266666666666667,-15.066666666666666,-5.688888888888889,-0.9777777777777777,-11.355555555555556,7.644444444444445,1.5555555555555556,4.711111111111111,5.266666666666667,-0.4222222222222222,1.7777777777777777,6.644444444444445
2020-09-23 17:29:00,15.4,-15.044444444444444,-5.555555555555555,-0.8666666666666667,-11.377777777777778,7.377777777777778,1.5555555555555556,4.711111111111111,5.133333333333334,-0.4,1.9111111111111112,6.8
2020-09-23 17:30:00,15.488888888888889,-15.022222222222222,-5.4222222222222225,-0.7777777777777778,-11.4,7.133333333333334,1.5333333333333334,4.7555555555555555,5.044444444444444,-0.3333333333333333,2.022222222222222,6.911111111111111
2020-09-23 17:31:00,15.555555555555555,-15.044444444444444,-5.288888888888889,-0.6888888888888889,-11.422222222222222,6.866666666666666,1.511111111111111,4.844444444444444,4.955555555555556,-0.24444444444444444,2.111111111111111,7.066666666666666
2020-09-23 17:32:00,15.577777777777778,-15.022222222222222,-5.177777777777778,-0.6,-11.466666666666667,6.6,1.488888888888889,4.933333333333334,4.844444444444444,-0.13333333333333333,2.2,7.2
2020-09-23 17:33:00,15.6,-15.0,-5.088888888888889,-0.5333333333333333,-11.555555555555555,6.311111111111111,1.4444444444444444,5.0,4.733333333333333,-0.044444444444444446,2.3333333333333335,7.333333333333333
2020-09-23 17:34:00,15.6,-15.0,-5.022222222222222,-0.5111111111111111,-11.688888888888888,5.977777777777778,1.3777777777777778,5.044444444444444,4.5777777777777775,0.06666666666666667,2.466666666666667,7.466666666666667
2020-09-23 17:35:00,15.622222222222222,-14.977777777777778,-4.955555555555556,-0.5111111111111111,-11.822222222222223,5.644444444444445,1.3333333333333333,5.088888888888889,4.4222222222222225,0.2222222222222222,2.6,7.622222222222222
2020-09-23 17:36:00,15.622222222222222,-14.977777777777778,-4.844444444444444,-0.4888888888888889,-11.933333333333334,5.266666666666667,1.3111111111111111,5.133333333333334,4.222222222222222,0.4,2.7111111111111112,7.777777777777778
2020-09-23 17:37:00,15.6,-14.955555555555556,-4.733333333333333,-0.4444444444444444,-12.044444444444444,4.933333333333334,1.2666666666666666,5.222222222222222,4.044444444444444,0.5777777777777777,2.8,7.933333333333334
2020-09-23 17:38:00,15.577777777777778,-14.88888888888889,-4.622222222222222,-0.4222222222222222,-12.133333333333333,4.6,1.2,5.288888888888889,3.911111111111111,0.7777777777777778,2.888888888888889,8.088888888888889
2020-09-23 17:39:00,15.555555555555555,-14.844444444444445,-4.511111111111111,-0.4,-12.222222222222221,4.311111111111111,1.1777777777777778,5.377777777777778,3.7555555555555555,0.9555555555555556,2.977777777777778,8.244444444444444
2020-09-23 17:40:00,15.533333333333333,-14.777777777777779,-4.377777777777778,-0.35555555555555557,-12.266666666666667,4.022222222222222,1.2,5.444444444444445,3.6222222222222222,1.1333333333333333,3.0444444444444443,8.4
2020-09-23 17:41:00,15.466666666666667,-14.755555555555556,-4.2444444444444445,-0.28888888888888886,-12.333333333333334,3.7555555555555555,1.2,5.533333333333333,3.488888888888889,1.2666666666666666,3.111111111111111,8.577777777777778
2020-09-23 17:42:00,15.422222222222222,-14.733333333333333,-4.111111111111111,-0.26666666666666666,-12.377777777777778,3.4444444444444446,1.2,5.6,3.3333333333333335,1.4,3.1555555555555554,8.71111111111111
2020-09-23 17:43:00,15.377777777777778,-14.666666666666666,-3.977777777777778,-0.24444444444444444,-12.422222222222222,3.1555555555555554,1.2,5.644444444444445,3.2222222222222223,1.488888888888889,3.2222222222222223,8.8
2020-09-23 17:44:00,15.333333333333334,-14.6,-3.8666666666666667,-0.24444444444444444,-12.511111111111111,2.888888888888889,1.2222222222222223,5.688888888888889,3.1333333333333333,1.6222222222222222,3.311111111111111,8.88888888888889
2020-09-23 17:45:00,15.28888888888889,-14.511111111111111,-3.8,-0.26666666666666666,-12.622222222222222,2.6222222222222222,1.2666666666666666,5.733333333333333,3.066666666666667,1.711111111111111,3.4444444444444446,8.977777777777778
2020-09-23 17:46:00,15.222222222222221,-14.466666666666667,-3.7333333333333334,-0.28888888888888886,-12.755555555555556,2.3777777777777778,1.3333333333333333,5.7555555555555555,2.977777777777778,1.7777777777777777,3.577777777777778,9.066666666666666
2020-09-23 17:47:00,15.155555555555555,-14.444444444444445,-3.688888888888889,-0.3111111111111111,-12.88888888888889,2.1333333333333333,1.4222222222222223,5.8,2.888888888888889,1.8666666666666667,3.7111111111111112,9.177777777777777
2020-09-23 17:48:00,15.088888888888889,-14.422222222222222,-3.6666666666666665,-0.3333333333333333,-13.066666666666666,1.8888888888888888,1.511111111111111,5.866666666666666,2.8444444444444446,1.9555555555555555,3.8222222222222224,9.28888888888889
2020-09-23 17:49:00,15.044444444444444,-14.422222222222222,-3.6222222222222222,-0.37777777777777777,-13.266666666666667,1.6222222222222222,1.6222222222222222,5.955555555555556,2.8,2.022222222222222,3.9555555555555557,9.4
2020-09-23 17:50:00,15.0,-14.444444444444445,-3.6222222222222222,-0.4,-13.444444444444445,1.3555555555555556,1.7333333333333334,6.088888888888889,2.7555555555555555,2.111111111111111,4.088888888888889,9.488888888888889
2020-09-23 17:51:00,15.0,-14.466666666666667,-3.6,-0.4222222222222222,-13.644444444444444,1.0666666666666667,1.8222222222222222,6.266666666666667,2.7111111111111112,2.2,4.222222222222222,9.555555555555555
2020-09-23 17:52:00,15.0,-14.444444444444445,-3.577777777777778,-0.4888888888888889,-13.8,0.8222222222222222,1.9333333333333333,6.444444444444445,2.7111111111111112,2.2666666666666666,4.355555555555555,9.577777777777778
2020-09-23 17:53:00,15.022222222222222,-14.422222222222222,-3.5555555555555554,-0.6,-13.955555555555556,0.5555555555555556,2.066666666666667,6.666666666666667,2.7111111111111112,2.311111111111111,4.488888888888889,9.622222222222222
2020-09-23 17:54:00,15.088888888888889,-14.4,-3.511111111111111,-0.6888888888888889,-14.11111111111111,0.24444444444444444,2.2,6.888888888888889,2.688888888888889,2.3555555555555556,4.6,9.71111111111111
2020-09-23 17:55:00,15.177777777777777,-14.4,-3.466666666666667,-0.7777777777777778,-14.266666666666667,-0.022222222222222223,2.2888888888888888,7.088888888888889,2.6222222222222222,2.3777777777777778,4.7555555555555555,9.822222222222223
2020-09-23 17:56:00,15.244444444444444,-14.444444444444445,-3.4444444444444446,-0.8444444444444444,-14.4,-0.26666666666666666,2.3777777777777778,7.333333333333333,2.6,2.4,4.866666666666666,9.955555555555556
2020-09-23 17:57:00,15.333333333333334,-14.488888888888889,-3.4,-0.8888888888888888,-14.533333333333333,-0.4666666666666667,2.4444444444444446,7.622222222222222,2.5555555555555554,2.3777777777777778,4.955555555555556,10.133333333333333
2020-09-23 17:58:00,15.444444444444445,-14.577777777777778,-3.3777777777777778,-0.9111111111111111,-14.666666666666666,-0.6444444444444445,2.511111111111111,7.888888888888889,2.488888888888889,2.311111111111111,5.044444444444444,10.28888888888889
2020-09-23 17:59:00,15.533333333333333,-14.666666666666666,-3.3555555555555556,-0.9777777777777777,-14.777777777777779,-0.8444444444444444,2.533333333333333,8.155555555555555,2.4444444444444446,2.2666666666666666,5.177777777777778,10.444444444444445
2020-09-23 18:00:00,15.577777777777778,-14.777777777777779,-3.3555555555555556,-1.0888888888888888,-14.844444444444445,-1.0444444444444445,2.533333333333333,8.4,2.3777777777777778,2.2222222222222223,5.288888888888889,10.577777777777778
2020-09-23 18:01:00,15.577777777777778,-14.866666666666667,-3.3777777777777778,-1.2,-14.933333333333334,-1.2444444444444445,2.5555555555555554,8.666666666666666,2.311111111111111,2.1777777777777776,5.4,10.688888888888888
2020-09-23 18:02:00,15.533333333333333,-14.955555555555556,-3.4,-1.3111111111111111,-15.022222222222222,-1.4222222222222223,2.6222222222222222,8.933333333333334,2.2666666666666666,2.1777777777777776,5.555555555555555,10.8
2020-09-23 18:03:00,15.533333333333333,-15.044444444444444,-3.4444444444444446,-1.4222222222222223,-15.088888888888889,-1.5777777777777777,2.7333333333333334,9.222222222222221,2.2444444444444445,2.2222222222222223,5.733333333333333,10.911111111111111
2020-09-23 18:04:00,15.511111111111111,-15.133333333333333,-3.511111111111111,-1.5333333333333334,-15.133333333333333,-1.7333333333333334,2.8666666666666667,9.488888888888889,2.2222222222222223,2.2444444444444445,5.933333333333334,11.044444444444444
2020-09-23 18:05:00,15.511111111111111,-15.222222222222221,-3.5555555555555554,-1.6444444444444444,-15.133333333333333,-1.8888888888888888,2.977777777777778,9.71111111111111,2.2444444444444445,2.2888888888888888,6.133333333333334,11.155555555555555
2020-09-23 18:06:00,15.511111111111111,-15.311111111111112,-3.6,-1.7777777777777777,-15.155555555555555,-2.066666666666667,3.088888888888889,9.911111111111111,2.311111111111111,2.3555555555555556,6.311111111111111,11.266666666666667
2020-09-23 18:07:00,15.466666666666667,-15.377777777777778,-3.6222222222222222,-1.9111111111111112,-15.155555555555555,-2.2222222222222223,3.2222222222222223,10.066666666666666,2.3555555555555556,2.422222222222222,6.488888888888889,11.355555555555556
