"Kinoto", 31.27, 188
"Apio", 57.22, 324
"Palta", 1167.45, 428
"Naranja", 17.90, 1140
"Uva", 681.47, 276
"Choclo", 50.18, 252
"Berenjena", 56.62, 630
"Lechuga", 35.97, 1017
"Naranja", 8.27, 1050
"Choclo", 54.90, 324
"Apio", 61.39, 243
"TomCherry", 564.35, 180
"Cebolla", 68.70, 744
"Lechuga", 39.12, 1044
"Apio", 59.70, 339
"Caqui", 812.62, 115
"Durazno", 264.25, 872
"Palta", 1110.91, 344
"Melon", 99.21, 328
"Melon", 120.46, 404
"Batata", 12.06, 850
"Berenjena", 54.01, 666
"Pera", 167.01, 1140
"Limon", 336.15, 693
"Melon", 97.35, 440
"Mandarina", 23.68, 1080
"Ajo", 982.26, 104
"Banana", 62.90, 1150
"Durazno", 291.13, 904
"Cebolla", 65.67, 656
"Frambuesa", 2122.67, 112
"Mandarina", 24.41, 1150
"Zuccini", 70.98, 510
"Zanahoria", 26.03, 696
"Sandia", 52.07, 963
"Lima", 1057.90, 168
"Acelga", 23.95, 981
"Frutilla", 292.62, 279
"Banana", 57.90, 1190
"Naranja", 10.85, 1010
"Ciruela", 977.15, 1053
"Uva", 710.03, 252
"Acelga", 26.06, 900
"Rabanito", 253.50, 357
"Morron", 2908.59, 498
"Banana", 41.91, 1140
"Melon", 102.36, 344
"Repollo", 7.84, 798
"Uva", 727.36, 327
"Uva", 698.36, 246
"Banana", 71.16, 990
"Repollo", 3.59, 665
"Coliflor", 22.45, 585
"Kiwi", 409.24, 360
"Manzana", 135.78, 950
"Repollo", 7.89, 840
"Kiwi", 445.23, 452
"Tomate", 715.41, 819
"Mandarina", 17.13, 1100
"Choclo", 56.53, 270
"Mandarina", 12.52, 890
"Frutilla", 295.50, 252
"Ajo", 891.96, 118
"Morron", 2912.36, 552
"Caqui", 872.51, 97
"Choclo", 58.12, 321
"Sandia", 67.83, 1062
"Apio", 54.32, 330
"Naranja", 12.74, 1040
"Calabaza", 17.01, 744
"Mandarina", 13.07, 1180
"Tomate", 770.18, 801
"Palta", 1170.28, 440
"Tomate", 752.15, 927
"Durazno", 129.93, 856
"Pera", 145.14, 830
"Frambuesa", 1993.35, 87
"Palta", 495.56, 435
"Cereza", 989.70, 236
"Zuccini", 89.77, 510
"Palta", 1150.72, 456
"Cebolla", 51.84, 752
"Melon", 100.09, 476
"Manzana", 157.22, 1180
"TomCherry", 529.38, 174
"Palta", 1136.80, 460
"Uva", 706.96, 282
"Repollo", 1.93, 735
"Kinoto", 43.50, 192
"Choclo", 54.20, 312
"Higo", 2432.80, 105
"Frambuesa", 2064.14, 81
"Banana", 66.66, 1090
"Manzana", 113.47, 1200
"Lechuga", 38.74, 1080
"Ajo", 905.30, 118
"Repollo", 4.85, 784
"Zanahoria", 37.20, 576
"Repollo", 5.73, 609
"Frutilla", 302.29, 300
"Champignon", 3517.69, 81
"Uva", 747.41, 243
"TomCherry", 548.70, 186
"Mandarina", 13.34, 800
"Alcachofa", 144.65, 273
"Calabaza", 28.03, 928
"Naranja", 22.86, 810
"Kinoto", 37.65, 172
"Frutilla", 286.33, 354
"Banana", 67.10, 1180
"Acelga", 17.58, 1035
"Champignon", 3553.05, 104
"Durazno", 291.69, 904
"TomCherry", 561.89, 162
"Cereza", 1041.54, 184
"Calabaza", 21.89, 744
"Calabaza", 13.80, 848
"Mandarina", 17.27, 1200
"Durazno", 174.62, 704
"Coliflor", 41.77, 415
"Banana", 60.96, 990
"Apio", 79.44, 249
"Palta", 501.57, 495
"Palta", 1162.51, 440
"Choclo", 58.02, 318
"Manzana", 137.47, 870
"Zuccini", 101.95, 516
"Ciruela", 947.36, 819
"Frambuesa", 2013.83, 110
"Zuccini", 67.75, 528
"Durazno", 155.48, 712
"Brocoli", 369.37, 392
"Morron", 2963.45, 612
"Repollo", 3.56, 728
"Lima", 1213.59, 196
"Melon", 112.20, 384
"Ajo", 926.74, 114
"Ciruela", 989.84, 972
"Durazno", 184.34, 640
"Lima", 1223.25, 230
"Limon", 319.31, 833
"Caqui", 791.57, 106
"Palta", 485.33, 540
"Acelga", 25.66, 1071
"Morron", 3081.06, 546
"Lima", 1417.22, 188
"Berenjena", 53.98, 612
"Naranja", 10.05, 1060
"Melon", 115.65, 368
"Uva", 727.01, 306
"Pomelo", 66.53, 792
"Rabanito", 229.10, 309
"Champignon", 3663.55, 95
"Lima", 1199.07, 202
"Limon", 323.19, 679
"Manzana", 144.91, 840
"Brocoli", 378.66, 368
"Melon", 102.80, 424
"Alcachofa", 163.11, 327
"Mandarina", 17.03, 840
"Alcachofa", 130.64, 357
"Rabanito", 224.15, 240
"Lechuga", 37.38, 729
"Mandarina", 13.51, 1070
"Banana", 56.44, 1120
"Limon", 302.90, 672
"Mandarina", 23.50, 1070
"Esparrago", 678.41, 192
"Apio", 63.55, 333
"Zanahoria", 23.70, 594
"Alcachofa", 151.52, 294
"Zanahoria", 29.38, 486
"Kinoto", 31.46, 188
"Champignon", 3636.85, 80
"Lima", 1027.69, 182
"Lima", 1388.01, 214
"Champignon", 3552.06, 90
"Repollo", 2.73, 567
"Berenjena", 62.22, 516
"Mandarina", 24.64, 1000
"Acelga", 24.88, 1071
"Durazno", 138.87, 848
"Ciruela", 955.31, 891
"Mandarina", 26.70, 900
"Choclo", 70.54, 282
"Banana", 68.63, 850
"TomCherry", 579.42, 166
"Ciruela", 1008.94, 972
"Limon", 290.56, 581
"Lima", 1394.44, 212
"Lechuga", 34.03, 828
"Caqui", 830.33, 115
"Ajo", 908.73, 120
"Frutilla", 302.95, 360
"Ciruela", 999.73, 819
"Acelga", 20.93, 1071
"Pepino", 37.88, 525
"Berenjena", 51.06, 486
"Lima", 1027.68, 224
"Ciruela", 947.42, 828
"Mandarina", 23.47, 930
"Champignon", 3666.26, 90
"Acelga", 18.65, 945
"Palta", 1138.68, 348
"Lima", 1190.58, 220
"Pomelo", 53.15, 765
"Pera", 144.56, 1010
"Rabanito", 229.58, 306
"Uva", 701.40, 330
"Lechuga", 37.21, 1017
"Coliflor", 29.89, 515
"Banana", 68.31, 1170
"Berenjena", 52.63, 618
"Naranja", 26.13, 880
"Ciruela", 957.45, 837
"Frambuesa", 1996.85, 106
"Palta", 1145.65, 412
"Ajo", 837.43, 94
"TomCherry", 527.56, 170
"Durazno", 164.83, 848
"Batata", 23.85, 1140
"Melon", 105.59, 416
"Coliflor", 29.59, 530
"Manzana", 133.05, 1000
"Frutilla", 285.12, 297
"Durazno", 128.95, 640
"Alcachofa", 155.90, 315
"Mandarina", 13.26, 1130
"Pera", 147.89, 960
"Pera", 172.37, 870
"Palta", 470.40, 460
"Ciruela", 990.11, 963
"Mandarina", 16.70, 920
"Durazno", 184.91, 688
"Lima", 1222.77, 238
"Naranja", 14.09, 930
"Alcachofa", 166.90, 342
"Lechuga", 40.25, 909
"Zuccini", 95.33, 534
"Apio", 50.95, 324
"Mandarina", 26.82, 1090
"Esparrago", 582.71, 206
"Pera", 163.95, 940
"Manzana", 135.83, 1140
"Banana", 62.16, 1080
"Ajo", 868.25, 115
"Coliflor", 28.65, 545
"Frambuesa", 2036.52, 117
"Papa", 25.88, 1050
"Berenjena", 54.89, 618
"Caqui", 846.12, 87
"Lima", 1423.87, 164
"Lima", 1046.35, 164
"Lima", 1322.21, 206
"Sandia", 53.05, 855
"Pomelo", 49.64, 1062
"Zuccini", 81.99, 702
"Durazno", 255.04, 728
"TomCherry", 564.91, 208
"Frutilla", 297.21, 312
"Ajo", 932.16, 84
"Manzana", 133.82, 1050
"TomCherry", 498.66, 168
"Kiwi", 439.81, 464
"Coliflor", 21.88, 475
"Mandarina", 18.33, 1050
"Lima", 1331.58, 192
"Ajo", 941.24, 95
"Naranja", 16.30, 1170
"Papa", 20.57, 1200
"Cebolla", 51.50, 840
"Tomate", 750.13, 837
"Palta", 512.48, 525
"Kinoto", 27.06, 224
"Ciruela", 979.05, 846
"Calabaza", 22.72, 656
"Cebolla", 69.80, 816
"Pera", 147.35, 1080
"Caqui", 846.58, 91
"Berenjena", 52.80, 690
"Tomate", 778.61, 783
"Cebolla", 59.96, 856
"Tomate", 783.94, 999
"Mandarina", 18.74, 1040
"Lechuga", 36.91, 1062
"Uva", 714.29, 321
"Durazno", 152.73, 920
"Choclo", 59.66, 303
"Higo", 2462.64, 119
"Esparrago", 592.72, 168
"Mandarina", 26.29, 860
"Banana", 76.44, 830
"Coliflor", 28.82, 405
"Ajo", 908.60, 110
"Caqui", 850.06, 111
"Berenjena", 49.44, 558
"Durazno", 250.29, 744
"Pera", 140.19, 830
"Tomate", 805.79, 909
"Lima", 1400.00, 212
"Batata", 19.48, 1120
"Zuccini", 80.90, 504
"Manzana", 119.40, 1030
"Zuccini", 89.86, 642
"Limon", 333.67, 791
"Lima", 1102.31, 222
"Apio", 62.12, 315
"Zanahoria", 34.62, 540
"Esparrago", 608.74, 160
"Zanahoria", 31.50, 486
"Lima", 1043.92, 222
"Esparrago", 612.64, 162
"Mandarina", 18.05, 1190
"Coliflor", 40.07, 555
"Banana", 71.76, 920
"Mandarina", 22.21, 920
"Ajo", 959.57, 89
"Berenjena", 74.78, 618
"Banana", 59.59, 1090
"Pera", 144.03, 990
"Pera", 140.68, 1140
"Durazno", 273.95, 920
"Lima", 1061.01, 162
"Acelga", 22.23, 963
"Naranja", 17.84, 970
"Manzana", 135.82, 930
"Caqui", 801.29, 112
"Manzana", 114.09, 900
"Pera", 138.58, 850
"Manzana", 137.25, 1200
"Durazno", 178.29, 816
"Palta", 1173.91, 480
"Ajo", 894.08, 83
"Zuccini", 83.08, 546
"Alcachofa", 153.81, 306
"Frambuesa", 2078.44, 96
"Champignon", 3538.06, 111
"Papa", 13.74, 840
"Calabaza", 21.40, 808
"Champignon", 3587.40, 94
"Melon", 108.48, 360
"TomCherry", 541.90, 188
"Palta", 501.08, 450
"Mandarina", 14.84, 920
"Cebolla", 85.53, 792
"TomCherry", 531.80, 190
"Caqui", 800.08, 93
"Brocoli", 356.60, 356
"Melon", 106.77, 336
"Palta", 1176.11, 320
"Choclo", 52.97, 261
"Pomelo", 44.00, 891
"Morron", 2961.27, 690
"Champignon", 3526.15, 103
"Morron", 2907.51, 540
"Lechuga", 34.16, 720
"Brocoli", 382.39, 480
"Rabanito", 211.16, 261
"Zuccini", 68.05, 570
"Frutilla", 308.03, 252
"Ajo", 952.17, 113
"Lima", 1377.91, 210
"Kinoto", 34.33, 230
"Apio", 45.65, 282
"Lima", 1331.93, 236
"Rabanito", 231.81, 336
"Alcachofa", 133.54, 309
"Caqui", 871.48, 111
"Caqui", 832.86, 105
"Naranja", 7.68, 1170
"Champignon", 3646.01, 86
"Banana", 42.29, 1200
"Repollo", 4.32, 609
"Melon", 111.90, 448
"Mandarina", 24.57, 1030
"Melon", 121.57, 384
"Ciruela", 942.89, 945
"Ciruela", 919.58, 918
"Zanahoria", 37.19, 678
"Lima", 1381.22, 182
"Pera", 140.40, 1180
"Ciruela", 974.94, 774
"Lima", 1074.13, 240
"Sandia", 63.43, 900
"Banana", 67.16, 1160
"Brocoli", 386.35, 344
"Naranja", 7.37, 1150
"Cereza", 959.35, 228
"Acelga", 22.10, 900
"Naranja", 12.05, 960
"Choclo", 61.45, 348
"Sandia", 58.74, 801
"Papa", 14.21, 1050
"Tomate", 738.63, 792
"Berenjena", 54.85, 510
"Durazno", 292.04, 688
"Champignon", 3561.36, 111
"Caqui", 778.36, 111
"Lima", 1433.01, 212
"Rabanito", 221.22, 294
"Cereza", 1024.09, 186
"Ajo", 949.37, 80
"Calabaza", 18.05, 648
"Batata", 25.69, 1040
"Cebolla", 60.00, 944
"Lima", 1342.03, 232
"Coliflor", 29.99, 505
"Alcachofa", 146.96, 249
"Palta", 508.81, 510
"Limon", 318.10, 693
"Lechuga", 31.29, 756
"Berenjena", 58.92, 576
"Rabanito", 245.90, 324
"Manzana", 132.11, 1100
"Frutilla", 313.50, 306
"Acelga", 21.12, 774
"Coliflor", 34.99, 590
"Naranja", 18.76, 1010
"Kiwi", 398.17, 476
"Alcachofa", 145.31, 297
"Lima", 1230.89, 218
"Champignon", 3593.87, 107
"Berenjena", 74.06, 516
"Berenjena", 66.73, 594
"Cebolla", 69.48, 760
"Pepino", 40.30, 590
"Melon", 115.25, 380
"Durazno", 174.39, 800
"Durazno", 168.04, 704
"Calabaza", 15.56, 744
"Lima", 1383.57, 184
"Sandia", 55.95, 765
"Batata", 26.95, 1120
"Manzana", 164.74, 1080
"Repollo", 6.27, 623
"Mandarina", 14.78, 1110
"Mandarina", 21.12, 1130
"Durazno", 165.71, 784
"Lechuga", 37.70, 792
"Mandarina", 16.07, 980
"Durazno", 285.22, 744
"Esparrago", 651.98, 188
"Banana", 69.13, 1100
"Coliflor", 28.70, 430
"Naranja", 18.22, 1110
"Repollo", -2.62, 735
"Naranja", 13.90, 1020
"Repollo", 10.38, 644
"Limon", 326.30, 630
"Lima", 1192.35, 232
"Caqui", 809.30, 94
"Tomate", 798.34, 882
"Caqui", 844.32, 112
"Tomate", 697.56, 927
"Ajo", 950.07, 83
"Palta", 492.12, 480
"Durazno", 155.51, 704
"Esparrago", 663.13, 236
"Naranja", 10.30, 1170
"Kiwi", 482.47, 396
"Choclo", 46.12, 312
"Melon", 104.69, 432
"Melon", 105.41, 388
"Coliflor", 31.74, 520
"Brocoli", 333.53, 444
"Durazno", 162.57, 928
"Uva", 724.36, 318
"Melon", 102.74, 388
"Melon", 114.20, 464
"Batata", 20.35, 810
"Repollo", 4.16, 728
"Batata", 13.72, 820
"Palta", 1158.20, 452
"Ajo", 931.12, 120
"Kinoto", 36.99, 238
"Frutilla", 295.30, 291
"Sandia", 66.38, 1053
"Cereza", 1062.77, 204
"Papa", 21.27, 1050
"Choclo", 72.70, 330
"Ajo", 881.22, 80
"Palta", 1166.46, 424
"Pepino", 37.31, 525
"Mandarina", 18.67, 1090
"Zanahoria", 43.54, 714
"Coliflor", 31.59, 410
"Naranja", 16.70, 1050
"Frambuesa", 2045.93, 117
"Melon", 127.88, 408
"Rabanito", 233.28, 312
"Cebolla", 65.33, 744
"Choclo", 52.85, 351
"Palta", 1168.61, 320
"Uva", 721.15, 279
"Coliflor", 29.84, 520
"Melon", 105.54, 380
"Frambuesa", 2101.62, 98
"Calabaza", 20.88, 752
"Mandarina", 14.93, 1160
"Esparrago", 580.98, 206
"Durazno", 140.76, 752
"Pepino", 35.83, 425
"Repollo", 6.79, 581
"Zuccini", 88.33, 690
"Repollo", 6.20, 763
"Melon", 107.93, 368
"Melon", 106.20, 340
"Naranja", 14.05, 890
"Ajo", 893.34, 104
"Lima", 1165.12, 170
"Durazno", 152.80, 808
"Rabanito", 234.79, 357
"Naranja", 17.94, 1100
"Frambuesa", 1984.48, 99
"Ajo", 944.01, 99
"Uva", 755.69, 285
"Melon", 111.32, 340
"Rabanito", 252.57, 282
"Cebolla", 65.26, 728
"Lechuga", 40.41, 765
"Ciruela", 968.13, 765
"Banana", 65.52, 970
"Durazno", 280.27, 816
"Zuccini", 90.07, 696
"Morron", 2927.66, 642
"Cebolla", 74.08, 896
"Mandarina", 15.14, 820
"Lechuga", 44.29, 1026
"Uva", 721.13, 276
"Melon", 118.80, 356
"Lima", 1219.56, 184
"Cebolla", 68.29, 704
"Palta", 1117.52, 332
"Durazno", 172.38, 696
"Durazno", 281.54, 696
"Berenjena", 51.66, 570
"Zanahoria", 33.64, 678
"Durazno", 180.51, 672
"Kinoto", 34.89, 196
"Limon", 299.87, 581
"Naranja", 13.90, 830
"Sandia", 69.19, 801
"Frutilla", 280.76, 354
"Frambuesa", 2074.85, 92
"Naranja", 6.41, 920
"Champignon", 3564.76, 106
"Brocoli", 345.15, 420
"Naranja", 12.30, 1190
"Morron", 2976.70, 486
"Esparrago", 644.61, 240
"Sandia", 62.71, 765
"Cereza", 1075.28, 198
"Durazno", 150.21, 744
"Ajo", 887.33, 106
"Batata", 20.49, 890
"Durazno", 280.71, 752
"Batata", 27.11, 1190
"Esparrago", 610.74, 240
"Pepino", 37.75, 460
"Palta", 476.81, 565
"Kiwi", 462.17, 444
"Pomelo", 46.20, 1035
"Palta", 1086.45, 364
"Cebolla", 61.68, 760
"Palta", 469.87, 510
"Manzana", 136.80, 820
"Ajo", 938.05, 115
"Sandia", 55.74, 1062
"Frambuesa", 2112.98, 88
"Zanahoria", 32.40, 480
"Repollo", 7.61, 658
"Ajo", 866.72, 92
"Papa", 28.85, 1000
"Ajo", 920.05, 91
"Frutilla", 266.71, 312
"Durazno", 136.81, 816
"Repollo", 6.23, 637
"Rabanito", 214.05, 321
"Higo", 2479.61, 82
"Choclo", 57.43, 273
"Acelga", 23.08, 900
"Mandarina", 19.09, 840
"Kiwi", 444.35, 328
"Berenjena", 58.69, 624
"Frutilla", 309.73, 330
"Durazno", 273.81, 640
"Pepino", 53.82, 405
"Brocoli", 330.64, 476
"Alcachofa", 142.16, 339
"Durazno", 157.94, 728
"Sandia", 49.67, 927
"Acelga", 17.28, 1062
"Palta", 1062.74, 324
"Lechuga", 45.71, 756
"Palta", 1166.69, 412
"Morron", 3011.76, 642
"Mandarina", 22.48, 970
"Morron", 2873.97, 534
"Esparrago", 616.26, 228
"Lima", 1136.02, 184
"Papa", 17.40, 830
"Berenjena", 62.83, 618
"Rabanito", 219.23, 288
"Alcachofa", 130.77, 360
"Repollo", 6.10, 567
"Sandia", 50.77, 882
"Palta", 456.59, 430
"Pomelo", 48.11, 963
"Cebolla", 64.50, 760
"Zanahoria", 26.54, 636
"Berenjena", 55.67, 564
"Melon", 109.82, 420
"Zuccini", 84.15, 660
"Frutilla", 282.73, 354
"Tomate", 743.78, 873
"Durazno", 148.19, 776
"Papa", 21.01, 1000
"Alcachofa", 151.60, 303
"Sandia", 59.14, 864
"Pomelo", 47.21, 1062
"Lima", 1217.64, 212
"Durazno", 172.63, 760
"Naranja", 17.29, 960
"Pera", 145.00, 1080
"Banana", 63.93, 950
"Ciruela", 954.88, 945
"Zuccini", 76.66, 486
"Morron", 3003.73, 492
"Frambuesa", 2009.39, 112
"Lechuga", 41.69, 945
"Lima", 1385.50, 236
"Acelga", 20.61, 1035
"Tomate", 724.40, 837
"Berenjena", 58.86, 684
"Manzana", 118.34, 1090
"Durazno", 175.37, 840
"Alcachofa", 153.63, 327
"Kiwi", 428.65, 472
"Mandarina", 12.51, 900
"Cereza", 1042.13, 194
"Lima", 1336.74, 162
"Batata", 19.14, 1020
"Calabaza", 31.03, 904
"Palta", 1196.43, 356
"Zuccini", 88.39, 702
"Durazno", 138.89, 736
"Zuccini", 74.59, 630
"Berenjena", 65.07, 576
"Mandarina", 19.09, 1200
"Rabanito", 224.26, 336
"Cebolla", 47.79, 656
"Repollo", 4.61, 826
"Brocoli", 376.24, 380
"Lechuga", 31.37, 927
"Palta", 436.58, 565
"TomCherry", 525.32, 234
"Calabaza", 23.73, 744
"Pera", 125.74, 900
"Naranja", 21.80, 890
"Tomate", 727.86, 855
"Durazno", 178.39, 664
"Melon", 120.17, 424
"Naranja", 23.01, 820
"Alcachofa", 146.89, 354
"Durazno", 199.49, 680
"Choclo", 52.39, 351
"Champignon", 3555.25, 120
"Lechuga", 47.47, 720
"Lima", 1235.53, 206
"Sandia", 56.48, 936
"Pomelo", 42.04, 756
"Repollo", 7.38, 644
"Pepino", 30.97, 500
"Ciruela", 984.12, 891
"Cereza", 1019.17, 226
"Tomate", 742.10, 1080
"Limon", 332.93, 791
"Durazno", 139.71, 960
"Palta", 1176.41, 408
"Mandarina", 17.15, 1200
"Ajo", 918.95, 120
"Esparrago", 632.38, 204
"Lima", 1214.57, 182
"Durazno", 256.29, 736
"Melon", 104.44, 464
"Uva", 735.41, 276
"Durazno", 144.58, 800
"Pepino", 30.89, 590
"Manzana", 128.76, 1160
"Melon", 93.43, 468
"Cereza", 1048.77, 204
"Champignon", 3467.21, 112
"Naranja", 10.71, 1140
"Frutilla", 310.91, 285
"Mandarina", 14.75, 970
"Champignon", 3450.35, 90
"Batata", 25.94, 900
"Melon", 101.03, 468
"Melon", 83.23, 416
"Kinoto", 32.02, 230
"Zanahoria", 31.87, 618
"Palta", 485.67, 405
"Lima", 1333.71, 180
"Palta", 1157.25, 428
"Ajo", 871.79, 94
"Higo", 2560.33, 90
"Naranja", 18.30, 1140
"Palta", 481.71, 455
"Lechuga", 47.81, 927
"TomCherry", 563.39, 164
"Durazno", 162.15, 808
"Frambuesa", 1989.93, 87
"Naranja", 7.70, 1110
"Durazno", 147.81, 904
"Caqui", 837.24, 109
"Durazno", 131.48, 840
"Zanahoria", 38.07, 516
"Apio", 56.94, 243
"Choclo", 57.64, 291
"Rabanito", 243.26, 336
"Palta", 1131.28, 344
"Lima", 1184.49, 218
"Alcachofa", 141.69, 306
"Cebolla", 63.26, 744
"Banana", 59.64, 970
"Naranja", 9.46, 1090
"Choclo", 53.10, 279
"Naranja", 16.05, 990
"Papa", 21.55, 930
"Lechuga", 36.82, 747
"Mandarina", 28.65, 890
"Calabaza", 25.33, 728
"Lima", 1400.54, 218
"Durazno", 144.80, 936
"Limon", 329.66, 609
"Durazno", 179.80, 792
"Brocoli", 354.07, 408
"Papa", 18.45, 980
"Mandarina", 22.34, 1080
"Naranja", 11.93, 940
"Coliflor", 29.96, 475
"Durazno", 171.03, 672
"Morron", 2974.13, 672
"Calabaza", 18.37, 952
"Palta", 1130.61, 480
"Mandarina", 16.88, 1170
"Brocoli", 356.10, 464
"Melon", 116.97, 404
"Papa", 13.58, 910
"Brocoli", 370.60, 468
"Alcachofa", 142.96, 330
"Rabanito", 208.14, 240
"Palta", 489.55, 500
"Alcachofa", 141.50, 324
"Papa", 15.69, 1110
"Limon", 332.68, 742
"Ajo", 911.78, 103
"Zanahoria", 31.90, 666
"Acelga", 21.52, 1008
"Coliflor", 31.95, 525
"Repollo", 6.13, 693
"Ajo", 864.12, 108
"Manzana", 134.89, 1180
"Tomate", 773.28, 963
"Mandarina", 13.76, 970
"Zanahoria", 33.17, 582
"Kiwi", 430.49, 372
"Mandarina", 25.96, 1030
"Manzana", 149.22, 1060
"Naranja", 13.67, 1160
"Repollo", 4.47, 714
"Cereza", 1001.02, 224
"Frambuesa", 2080.22, 94
"Repollo", 7.39, 609
"Banana", 69.67, 1160
"Naranja", 15.85, 920
"Palta", 500.20, 475
"Esparrago", 588.55, 228
"Morron", 3019.33, 684
"Higo", 2514.74, 112
"Lima", 1237.42, 210
"Coliflor", 32.99, 595
"Berenjena", 61.68, 678
"Berenjena", 61.77, 546
"Champignon", 3641.20, 99
"Tomate", 681.20, 873
"Frutilla", 262.74, 330
"Lima", 1026.28, 200
"Cebolla", 70.00, 688
"Higo", 2533.52, 115
"Caqui", 851.26, 108
"Lima", 993.73, 190
"Brocoli", 329.02, 408
"Esparrago", 599.67, 160
"Palta", 489.05, 545
"Pomelo", 55.40, 720
"Palta", 1180.61, 452
"Brocoli", 335.49, 368
"Cereza", 1045.52, 186
"Papa", 20.53, 1100
"Durazno", 138.00, 824
"Naranja", 8.40, 970
"Durazno", 296.37, 720
"Pera", 152.29, 1000
"Lima", 1274.02, 236
"Durazno", 256.94, 816
"Calabaza", 19.77, 848
"Naranja", 14.18, 1170
"Cebolla", 70.32, 720
"Mandarina", 16.85, 880
"Caqui", 841.97, 99
"Uva", 763.36, 285
"Pomelo", 55.00, 1044
"Esparrago", 620.47, 240
"Higo", 2495.30, 81
"Coliflor", 23.24, 510
"Esparrago", 596.34, 230
"Rabanito", 225.73, 294
"Cereza", 1012.73, 168
"Durazno", 268.42, 856
"Kiwi", 463.92, 432
"Esparrago", 649.01, 162
"Lima", 1373.87, 240
"Berenjena", 63.83, 540
"Tomate", 750.81, 927
"Banana", 73.03, 1010
"Pera", 174.79, 920
"Manzana", 136.84, 850
"Cebolla", 49.96, 720
"Lima", 1292.64, 188
"Morron", 2965.32, 534
"Alcachofa", 140.12, 264
"Pepino", 20.52, 410
"Palta", 463.52, 595
"Pepino", 45.03, 460
"Lima", 1320.05, 176
"Berenjena", 50.61, 648
"Caqui", 859.70, 117
"Melon", 125.50, 412
"TomCherry", 586.84, 160
"Higo", 2485.24, 93
"Sandia", 52.60, 810
"Zanahoria", 43.31, 498
"Palta", 495.16, 445
"Naranja", 14.27, 930
"Ajo", 925.87, 109
"Ciruela", 950.11, 981
"Alcachofa", 138.58, 279
"Naranja", 15.33, 890
"Naranja", 15.21, 850
"Berenjena", 63.24, 564
"Ajo", 931.47, 83
"Frambuesa", 2058.81, 118
"Lima", 1404.99, 196
"Berenjena", 58.21, 486
"Calabaza", 17.32, 944
"Berenjena", 66.09, 486
"Papa", 26.10, 1090
"Lima", 1090.18, 192
"Zanahoria", 24.04, 594
"Zuccini", 98.07, 660
"Palta", 1132.08, 348
"Banana", 40.52, 840
"Durazno", 158.86, 952
"Caqui", 834.61, 81
"Lechuga", 53.06, 891
"Rabanito", 227.15, 321
"Palta", 1210.05, 412
"Lechuga", 35.15, 1080
"Melon", 107.25, 424
"Acelga", 23.54, 720
"Apio", 60.51, 348
"Champignon", 3590.98, 93
"Apio", 65.67, 240
"Pera", 146.03, 800
"Lima", 1221.84, 222
"Kiwi", 446.11, 344
"Caqui", 758.62, 87
"Pomelo", 35.74, 819
"Ciruela", 944.95, 918
"Pepino", 39.51, 475
"Higo", 2527.64, 113
"Uva", 708.36, 276
"Ciruela", 1008.37, 783
"Durazno", 278.02, 688
"Manzana", 129.37, 1030
"Lima", 1239.10, 228
"Naranja", 17.54, 1200
"Alcachofa", 150.92, 318
"Frambuesa", 1988.81, 104
"Rabanito", 193.00, 357
"Zuccini", 86.78, 588
"Batata", 26.66, 1020
"Ajo", 919.65, 120
"Lima", 1011.34, 222
"Frutilla", 307.22, 342
"Choclo", 57.48, 333
"Ciruela", 995.16, 891
"Durazno", 141.12, 872
"Naranja", 10.39, 930
"Rabanito", 242.01, 303
"Alcachofa", 143.34, 342
"Cebolla", 68.73, 712
"Acelga", 14.32, 819
"Batata", 13.24, 1100
"Brocoli", 350.29, 376
"Naranja", 13.44, 1140
"Esparrago", 642.05, 198
"Ciruela", 900.57, 801
"Pepino", 33.41, 500
"Pera", 154.20, 800
"Papa", 17.18, 950
"Palta", 1188.82, 444
"Choclo", 43.21, 297
"Naranja", 13.27, 820
"Pepino", 39.76, 475
"Rabanito", 241.89, 258
"Zuccini", 97.50, 534
"Kinoto", 35.84, 182
"Tomate", 759.28, 1062
"Pomelo", 38.83, 1053
"Morron", 2981.89, 702
"TomCherry", 544.94, 190
"Papa", 26.82, 820
"Lechuga", 45.03, 882
"Papa", 11.36, 930
"Brocoli", 370.71, 432
"Higo", 2463.49, 117
"Frutilla", 302.56, 297
"Durazno", 161.13, 864
"Kiwi", 418.62, 352
"Zuccini", 104.33, 492
"Rabanito", 199.74, 348
"Zuccini", 85.75, 546
"Pomelo", 47.00, 1071
"Lima", 1016.38, 184
"Kiwi", 416.13, 400
"Lechuga", 34.55, 882
"Naranja", 14.32, 880
"Sandia", 62.98, 918
"Tomate", 768.92, 756
"Repollo", 5.26, 665
"Coliflor", 30.12, 525
"Naranja", 13.93, 810
"Choclo", 62.52, 360
"Cereza", 1076.63, 220
"Pera", 129.18, 1070
"Pomelo", 41.25, 801
"Manzana", 157.07, 1150
"Palta", 1107.16, 400
"Sandia", 72.87, 1008
"Coliflor", 32.55, 435
"Sandia", 58.52, 783
"Melon", 105.84, 396
"Higo", 2495.10, 120
"Kiwi", 454.47, 472
"Tomate", 784.75, 936
"Lima", 1009.91, 194
"Lima", 988.98, 208
"Acelga", 20.30, 936
"Mandarina", 27.65, 860
"Morron", 2976.98, 654
"Kiwi", 411.91, 404
"Alcachofa", 139.70, 309
"Cereza", 1008.32, 226
"Cebolla", 72.37, 640
"Ciruela", 985.71, 720
"Uva", 696.42, 321
